e4:5f:01:63:71:64>6,3;e4:5f:01:63:71:e5>3,9.6;e4:5f:01:63:71:55>-7,8.7;e4:5f:01:63:71:b5>0,0;e4:5f:01:63:71:a3>-7.2,17.2
-1.2,6&e4:5f:01:63:71:b5,-67;-68;-66;-66;-67;-73;-70;-68;-68;-68;-68;-68;-68;-68;-68;-69;-70;-71;-71;-72;-73;-73;-73;-73;-73;-70;-69;-68;-68;-68;-68;-68;-68;-68
1.2,1.2&e4:5f:01:63:71:b5,-67;-75;-78;-78;-77;-76;-76;-75;-78;-82;-75;-69;-68;-68;-71;-72;-71;-70;-69;-71;-67;-70;-76;-74;-75
1.2,2.4&e4:5f:01:63:71:b5,-71;-77;-82;-82;-82;-81;-78;-76;-77;-78;-78;-78;-80;-88;-88;-90;-82;-77;-77;-82;-84;-84;-83;-81;-81;-80;-75;-76;-75;-74
1.2,3.6&e4:5f:01:63:71:b5,-72;-75;-77;-80;-89;-80;-93;-93;-83;-73;-72;-71;-79;-84;-83;-82;-77;-78;-76;-76;-76;-73;-73;-72;-72;-72;-73;-75;-74
1.2,4.8&e4:5f:01:63:71:b5,-70;-67;-67;-67;-79;-80;-78;-86;-86;-83;-82;-79;-75;-73;-72;-71;-70;-69;-67;-68
1.2,6&e4:5f:01:63:71:b5,-69;-71;-72;-75;-73;-75;-72;-72;-71;-71;-73;-72;-72;-72;-72;-72;-72;-72;-73;-72;-71;-72;-71;-71;-71;-71;-71;-72;-71;-72;-71
1.2,7.2&e4:5f:01:63:71:b5,-81;-80;-79;-84;-84;-86;-84;-83;-80;-80;-77;-77;-78;-78;-80;-80;-81;-83;-83;-92;-92;-89;-84;-84;-83;-83;-82;-82;-83;-82;-81;-80;-81;-80;-81;-81;-82
1.2,8.4&e4:5f:01:63:71:b5,-80;-77;-78;-75;-74;-73;-71;-70;-70;-70;-70;-70;-70;-70;-71;-76;-79;-78;-79;-78;-78;-79;-77;-76;-75;-75;-76;-73;-72;-71;-71;-72;-72;-74;-74
1.2,9.6&e4:5f:01:63:71:b5,-67;-67;-67;-66;-65;-66;-65;-65;-65;-65;-66;-66;-66;-65;-65;-66;-65;-66;-65;-65;-66;-65;-66;-66;-65;-66;-65;-65;-65;-65;-65;-65;-66;-66
1.2,10.8&e4:5f:01:63:71:b5,-69;-71;-76;-77;-85;-75;-76;-77;-76;-75;-74;-74;-76;-76;-76;-76;-75;-74;-73;-72;-71;-72;-71;-72;-72;-72;-72;-73;-73
2.4,10.8&e4:5f:01:63:71:b5,-88;-80;-83;-85;-90;-84;-82;-82;-79;-82;-80;-84;-84;-86;-84;-86;-82;-78;-77;-76;-81;-84;-84;-85;-84;-85;-85;-84;-82;-81;-80;-80;-81
2.4,9.6&e4:5f:01:63:71:b5,-79;-76;-78;-74;-75;-75;-75;-76;-76;-76;-76;-77;-77;-77;-77;-78;-78;-78;-79;-79;-79;-79;-79;-79;-78;-78;-77;-77;-77;-78;-78;-78;-78;-79;-79;-79;-78;-77
2.4,8.4&e4:5f:01:63:71:b5,-71;-73;-76;-64;-68;-77;-67;-68;-68;-69;-71;-72;-75;-73;-73;-71;-69;-69;-69;-68;-68;-67;-67;-67;-68;-75;-75;-74
2.4,7.2&e4:5f:01:63:71:b5,-72;-71;-70;-68;-67;-68;-69;-68;-73;-73;-72;-72;-73;-71;-73;-78;-78;-77;-77;-78;-77;-76;-76;-74;-74;-74;-77;-83;-80;-84;-80;-78;-81;-81;-73;-73;-73;-72
2.4,6&e4:5f:01:63:71:b5,-77;-78;-77;-78;-79;-80;-79;-79;-79;-77;-76;-77;-83;-83;-82;-84;-78;-76;-78;-81;-77;-75;-75;-74;-74;-74;-74;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73
2.4,4.8&e4:5f:01:63:71:b5,-82;-78;-75;-76;-77;-76;-73;-75;-87;-84;-86;-83;-80;-73;-74;-74;-74;-74;-73;-74;-74;-75;-88;-86;-77;-77;-76;-74;-72;-71
2.4,3.6&e4:5f:01:63:71:b5,-67;-68;-70;-71;-70;-69;-70;-70;-70;-70;-70;-70;-70;-70;-71;-69;-68;-66;-66;-67;-67;-68;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-68
2.4,2.4&e4:5f:01:63:71:b5,-76;-77;-76;-75;-75;-74;-80;-74;-72;-75;-72;-75;-76;-71;-70;-70;-70;-71;-73;-75;-76;-76;-75;-74;-73;-71;-72;-72;-70;-68;-68;-68;-69
2.4,1.2&e4:5f:01:63:71:b5,-68;-71;-71;-74;-74;-73;-72;-72;-72;-71;-72;-71;-72;-72;-73;-73;-73;-73;-73;-71;-71;-70;-70
3.6,1.2&e4:5f:01:63:71:b5,-70;-73;-71;-71;-74;-76;-76;-75;-72;-71;-70;-70;-71;-70;-70;-70;-71;-71;-72;-72;-74;-76;-77;-77;-79;-83;-82;-82;-84;-87;-86;-88;-88;-86;-87;-91;-86
3.6,2.4&e4:5f:01:63:71:b5,-76;-72;-66;-66;-66;-67;-69;-65;-65;-65;-65;-64;-66;-66;-66;-66;-66;-65;-65;-65;-65;-64;-64;-65;-65;-66;-66;-66;-66;-66;-66;-66;-69;-70;-72;-73;-75
3.6,3.6&e4:5f:01:63:71:b5,-67;-69;-69;-67;-67;-67;-67;-67;-67;-67;-67;-68;-68;-69;-68;-69;-70;-70;-71;-71;-70;-70;-71;-71;-71;-71;-72;-72;-72;-72
3.6,4.8&e4:5f:01:63:71:b5,-72;-74;-79;-87;-78;-77;-73;-70;-69;-70;-70;-70;-70;-69;-70;-70;-69;-69;-70;-71;-71;-72;-71;-71;-71;-71;-72;-72;-70;-70;-73;-72;-72;-73;-73;-73;-71;-73
3.6,6&e4:5f:01:63:71:b5,-75;-76;-72;-72;-74;-75;-73;-72;-72;-72;-73;-72;-71;-69;-69;-69;-69;-69;-69;-70;-70;-71;-72;-73;-74;-76;-76;-76;-77;-75;-74;-73;-73;-76;-76
3.6,7.2&e4:5f:01:63:71:b5,-70;-69;-72;-72;-73;-73;-72;-71;-69;-69;-69;-71;-74;-76;-77;-76;-76;-76;-80;-76;-75;-71;-71;-73;-74;-72;-74;-75;-74
3.6,8.4&e4:5f:01:63:71:b5,-81;-82;-82;-82;-82;-81;-80;-83;-80;-80;-80;-78;-80;-77;-76;-75;-75;-75;-75;-74
3.6,9.6&e4:5f:01:63:71:b5,-72;-75;-75;-75;-81;-76;-74;-76;-74;-75;-74;-77;-76;-72;-75;-77;-75;-74;-71;-75;-77;-77;-77;-77;-77;-75;-77;-76;-75;-74;-73
3.6,10.8&e4:5f:01:63:71:b5,-78;-83;-69;-69;-70;-69;-68;-68;-69;-69;-69;-69;-69;-70;-70;-70;-71;-71;-71;-71;-70;-70;-71;-73;-72;-77;-74;-76;-74;-74;-77;-78;-73
4.8,10.8&e4:5f:01:63:71:b5,-68;-71;-70;-73;-72;-76;-76;-83;-83;-77;-76;-75;-74;-74;-75;-73;-76;-77;-76;-77;-77;-78;-78;-75;-75
4.8,9.6&e4:5f:01:63:71:b5,-75;-74;-74;-78;-80;-82;-75;-73;-73;-72;-72;-71;-71;-72;-72;-72;-72;-73;-73;-75;-77;-72;-75;-75;-74;-74;-74
4.8,8.4&e4:5f:01:63:71:b5,-73;-73;-78;-88;-92;-80;-72;-70;-73;-78;-82;-81;-80;-79;-80;-80;-75;-74;-75;-77;-81;-86;-85;-83;-84;-86;-84;-82;-81;-79
4.8,7.2&e4:5f:01:63:71:b5,-77;-81;-83;-73;-72;-71;-71;-71;-71;-70;-70;-71;-71;-71;-70;-70;-70;-70;-69;-70;-69;-69;-69;-70;-72;-73;-73;-73;-73
4.8,6&e4:5f:01:63:71:b5,-86;-80;-76;-73;-73;-71;-72;-73;-72;-73;-73;-73;-71;-72;-73;-71;-70;-70;-70;-70;-72;-75;-77;-78;-79;-79;-78;-75;-74;-72;-71;-72;-72
4.8,4.8&e4:5f:01:63:71:b5,-75;-77;-78;-78;-82;-82;-70;-67;-67;-67;-68;-67;-67;-68;-73;-76;-75;-75;-77;-80;-86;-79;-77;-77;-76;-74
4.8,3.6&e4:5f:01:63:71:b5,-77;-79;-78;-71;-70;-71;-72;-74;-80;-77;-76;-75;-75;-75;-74;-73;-73;-72;-72;-72;-72;-71;-71;-72;-75;-75;-76;-76
4.8,2.4&e4:5f:01:63:71:b5,-75;-74;-72;-87;-76;-73;-75;-76;-77;-75;-74;-78;-77;-76;-77;-77;-77;-79;-80;-78;-79;-82;-73;-75;-78;-82;-85;-86;-84
4.8,1.2&e4:5f:01:63:71:b5,-73;-87;-74;-74;-73;-72;-71;-68;-67;-67;-67;-72;-72;-75;-76;-75;-74;-71;-70;-69;-70;-74;-74;-73;-75;-76;-75
6,1.2&e4:5f:01:63:71:b5,-76;-72;-70;-75;-86;-90;-82;-79;-78;-81;-80;-76;-77;-81;-74;-74;-73;-73;-74;-77;-79;-81;-77;-73;-71;-71;-72
6,2.4&e4:5f:01:63:71:b5,-72;-72;-72;-72;-70;-70;-76;-77;-79;-78;-82;-83;-86;-86;-81;-80;-79;-80;-79;-80;-77;-86;-83;-82;-85;-84;-85;-82;-79;-75;-74;-72;-72;-72
6,3.6&e4:5f:01:63:71:b5,-75;-69;-68;-69;-70;-71;-70;-67;-67;-67;-66;-66;-66;-66;-67;-68;-67;-67;-69;-69;-68;-68;-68;-67;-68;-69
6,4.8&e4:5f:01:63:71:b5,-83;-82;-89;-80;-82;-81;-83;-81;-80;-77;-77;-77;-78;-78;-78;-80;-82;-82;-82;-81;-81;-81;-82;-83;-84;-84
6,6&e4:5f:01:63:71:b5,-69;-68;-69;-68;-68;-67;-67;-67;-67;-67;-67;-68;-68;-68;-68;-68;-68;-68;-67;-68
6,7.2&e4:5f:01:63:71:b5,-71;-71;-71;-71;-71;-70;-73;-91;-76;-76;-76;-77;-79;-83;-84;-84;-84;-81;-77;-77;-76;-76;-76;-75;-77;-83;-80;-79;-78;-80;-81
6,8.4&e4:5f:01:63:71:b5,-69;-69;-77;-78;-90;-82;-78;-75;-75;-72;-70;-70;-69;-68;-68;-67;-66;-65;-65;-65;-65;-64;-64;-64;-64
6,9.6&e4:5f:01:63:71:b5,-71;-75;-76;-94;-79;-69;-66;-66;-66;-66;-67;-68;-69;-70;-71;-71;-71;-71;-71;-70;-70;-65;-65;-66;-66;-67;-67;-69;-69
6,10.8&e4:5f:01:63:71:b5,-68;-69;-69;-74;-75;-78;-76;-74;-70;-70;-70;-71;-73;-74;-79;-80;-81;-84;-85;-80;-76;-75;-76;-71;-71;-71;-71;-71;-71;-71;-70;-68;-68;-68;-68;-68
-2.4,0&e4:5f:01:63:71:b5,-66;-70;-70;-74;-71;-70;-69;-70;-71;-69;-69;-71;-71;-73;-71;-71;-70;-71;-72;-73;-73;-72;-70;-67;-66;-67;-67;-72;-72;-72;-73;-73;-73;-73;-73;-73;-73
-2.4,1.2&e4:5f:01:63:71:b5,-64;-64;-63;-63;-64;-66;-64;-65;-64;-70;-75;-77;-78;-74;-69;-67;-67;-66;-67;-67;-67;-67;-66;-66;-65;-66;-66;-65;-65;-65;-64;-63;-63;-67
-2.4,2.4&e4:5f:01:63:71:b5,-67;-67;-68;-70;-73;-73;-70;-68;-68;-68;-69;-70;-71;-71;-67;-67;-66;-66;-67;-66;-67;-68;-68;-67;-68;-69;-68;-69;-68;-67;-66;-67;-66;-65;-65;-66;-66;-68;-68;-67
-2.4,3.6&e4:5f:01:63:71:b5,-61;-65;-63;-63;-62;-62;-63;-63;-62;-62;-63;-63;-63;-64;-66;-67;-68;-69;-69;-71;-71;-73;-73;-73;-72;-71;-70;-68;-66;-65;-64;-64;-64;-65
-2.4,4.8&e4:5f:01:63:71:b5,-76;-74;-75;-71;-72;-72;-74;-73;-73;-71;-71;-71;-71;-70;-70;-70;-68;-66;-65;-64;-64;-63;-63;-63;-64;-64;-64;-64;-64;-64;-64;-63
-2.4,6&e4:5f:01:63:71:b5,-75;-75;-73;-74;-77;-68;-70;-68;-68;-70;-66;-66;-66;-66;-66;-65;-65;-65;-65;-65
-2.4,7.2&e4:5f:01:63:71:b5,-80;-80;-81;-80;-77;-77;-76;-75;-78;-81;-82;-78;-81;-82;-76;-76;-78;-78;-69;-71;-70;-76
-2.4,8.4&e4:5f:01:63:71:b5,-70;-70;-71;-71;-70;-71;-85;-79;-78;-78;-77;-76;-75;-75;-73;-74;-74;-73;-71;-71;-70
-2.4,9.6&e4:5f:01:63:71:b5,-69;-70;-68;-68;-67;-67;-68;-68;-67;-68;-67;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68
-2.4,10.8&e4:5f:01:63:71:b5,-73;-73;-73;-83;-82;-81;-81;-79;-78;-78;-78;-76;-76;-76;-75;-73;-71;-71;-71;-71;-72;-72;-72;-73;-73;-72;-72;-72;-72;-73
-2.4,12&e4:5f:01:63:71:b5,-77;-79;-79;-70;-71;-76;-75;-76;-76;-75;-73;-76;-83;-85;-81;-76;-76;-77;-82;-81;-77;-75;-78;-80;-82;-90;-92
-2.4,13.2&e4:5f:01:63:71:b5,-79;-80;-78;-77;-76;-74;-73;-73;-73;-72;-73;-72;-71;-71;-71;-71;-72;-72;-71;-71;-72;-72;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71
-2.4,14.4&e4:5f:01:63:71:b5,-78;-73;-76;-78;-78;-80;-81;-86;-90;-89;-85;-80;-77;-77;-78;-79;-80;-81;-82;-81;-77;-76;-76;-77;-77;-78;-78;-79;-80;-79;-79;-79;-79;-79;-79
-2.4,16.6&e4:5f:01:63:71:b5,-75;-77;-76;-74;-75;-80;-83;-89;-88;-85;-83;-84;-86;-86;-87;-92;-89;-90;-90;-90;-91;-92;-91;-92;-89;-87
-3.6,0&e4:5f:01:63:71:b5,-96;-97;-97;-96
-3.6,1.2&e4:5f:01:63:71:b5,-94;-92;-92;-92;-91;-97;-96;-94;-94;-94;-95;-96;-97;-95;-94;-93;-94;-98;-97;-95;-94;-93;-94;-95;-98;-100;-96;-96;-99
-3.6,2.4&e4:5f:01:63:71:b5,-99;-101;-96
-3.6,3.6&e4:5f:01:63:71:b5,-98;-97;-98;-100;-100
-3.6,4.8&e4:5f:01:63:71:b5,-94;-93;-93;-94;-93;-93;-93;-92;-92;-92;-93;-93;-93;-93;-92;-93;-92;-91;-92;-92;-93;-93;-94;-94;-94;-94;-95;-95;-96;-95;-96;-96;-95;-95;-95
-3.6,6&e4:5f:01:63:71:b5,-94;-93;-94;-94;-95;-96;-95;-94;-98;-99;-98;-96;-93;-93;-94;-92;-92;-94;-93;-94;-95;-94;-94;-94;-94;-95;-95;-91;-93;-94;-94;-94;-94;-93;-93;-94;-93
-3.6,7.2&e4:5f:01:63:71:b5,-100
-3.6,9.6&e4:5f:01:63:71:b5,-97;-97
-3.6,10.8&e4:5f:01:63:71:b5,-98;-98;-101;-100;-102
-3.6,12&e4:5f:01:63:71:b5,-99;-97;-96;-97;-97;-99
-3.6,13.2&e4:5f:01:63:71:b5,-97
0,1.2&e4:5f:01:63:71:e5,-76;-76;-74;-77;-80;-78;-78;-75;-71;-74;-79;-80;-73;-76;-74;-73;-73;-76;-78;-77;-84;-83;-79;-80;-82;-81
0,2.4&e4:5f:01:63:71:e5,-75;-73;-71;-70;-77;-79;-72;-69;-71;-67;-75;-72;-69;-67;-67;-66;-67;-66;-66;-67;-66;-67;-65;-65;-66;-66;-65;-66;-65;-65;-66;-66;-66;-66;-65;-65;-65;-66;-66
0,3.6&e4:5f:01:63:71:e5,-65;-65;-64;-65;-65;-65;-66;-66;-66;-66;-68;-69;-69;-70;-70;-70;-70;-70;-70;-70;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-70;-70;-70
0,4.8&e4:5f:01:63:71:e5,-71;-69;-67;-71;-71;-70;-69;-68;-70;-71;-72;-73;-75;-77;-80;-84;-86;-88;-82;-82;-86;-83;-83;-78;-74;-75;-87;-91;-85;-85;-84;-85;-87
0,6&e4:5f:01:63:71:e5,-74;-73;-73;-76;-77;-72;-71;-69;-67;-66;-68;-68;-69;-69;-69;-69;-74;-65;-65;-67;-67;-73;-70;-71;-71;-71;-69;-70;-70;-70;-70;-70;-71;-72;-73;-74;-75;-74;-73
0,7.2&e4:5f:01:63:71:e5,-74;-70;-71;-71;-75;-74;-71;-70;-66;-64;-61;-60;-60;-60;-60;-60;-60;-60;-60;-60;-61;-61;-61;-61;-61;-61;-61;-61;-61;-61
0,8.4&e4:5f:01:63:71:e5,-72;-72;-77;-78;-77;-75;-71;-71;-71;-72;-70;-71;-69;-69;-70;-71;-72;-72;-71;-71;-70;-70;-72;-74;-73;-72;-71;-71;-68
0,9.6&e4:5f:01:63:71:e5,-59;-58;-58;-58;-58;-58;-58;-58;-55;-58;-58;-59;-59;-59;-59;-59;-59;-59;-59;-59;-60;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-60;-59;-59;-59
0,10.8&e4:5f:01:63:71:e5,-64;-68;-67;-65;-65;-62;-57;-55;-55;-55;-55;-58;-59;-64;-64;-65;-64;-63;-61;-61;-62;-62;-62;-62;-62;-63;-63;-63;-63;-67;-66;-68;-67;-73
0,12&e4:5f:01:63:71:e5,-65;-64;-62;-62;-67;-75;-70;-74;-71;-75;-71;-72;-69;-68;-68;-68;-68;-67;-66;-67;-69;-70;-70;-70;-70;-68;-68;-69;-69;-69;-67;-67;-67;-65
-1.2,12&e4:5f:01:63:71:e5,-72;-80;-79;-84;-75;-66;-67;-64;-72;-74;-74;-73;-74;-73;-73;-73;-74;-78;-76;-75;-76;-76;-76;-76;-74;-74;-74;-74;-78;-79;-75;-74;-73;-73
-1.2,14.2&e4:5f:01:63:71:e5,-78;-75;-74;-68;-67;-66;-66;-65;-65;-66;-67;-67;-72;-72;-72;-71;-72;-72;-72;-71;-71;-71;-72;-72;-73;-74
-1.2,15.4&e4:5f:01:63:71:e5,-68;-72;-68;-70;-66;-65;-64;-64;-65;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-67;-67;-67;-67;-68;-68;-68;-67;-68
-1.2,16.6&e4:5f:01:63:71:e5,-70;-75;-74;-77;-72;-70;-71;-72;-76;-77;-77;-78;-83;-89;-78;-81;-81;-81;-77;-77;-78;-80;-83;-82;-76;-74;-74;-74;-76;-77;-78;-78;-78;-78
-1.2,17.8&e4:5f:01:63:71:e5,-85;-92;-74;-82;-82;-82;-82;-80;-77;-78;-84;-85;-83;-90;-97;-91;-89;-89;-89;-90;-90;-83;-83;-83;-82;-82;-82;-81;-80;-80;-80;-79
-1.2,19&e4:5f:01:63:71:e5,-71;-78;-77;-78;-80;-88;-85;-82;-82;-81;-81;-82;-77;-75;-77;-77;-78;-75;-76;-78;-81;-81;-83;-82;-81;-84;-84;-84;-90;-93;-93
-1.2,10.8&e4:5f:01:63:71:e5,-60;-61;-63;-66;-66;-63;-63;-64;-65;-65;-65;-70;-70;-69;-61;-61;-61;-61;-61;-65;-65;-64;-67;-73;-77;-79;-70;-69;-68;-66
-1.2,9.6&e4:5f:01:63:71:e5,-69;-71;-70;-68;-71;-64;-63;-62;-62;-64;-65;-67;-68;-67;-65;-65;-64;-65;-66;-65;-65;-66;-65
-1.2,8.4&e4:5f:01:63:71:e5,-66;-62;-60;-60;-62;-63;-64;-65;-65;-67;-68;-67;-67;-67;-66;-67;-68;-68;-67;-67;-68;-67;-67;-68;-69;-68;-68;-68;-68;-69;-69;-69;-69;-70;-70;-70;-70;-70;-70;-70;-70
-1.2,7.2&e4:5f:01:63:71:e5,-65;-73;-76;-68;-66;-63;-64;-63;-63;-63;-64;-65;-67;-66;-66;-66;-65;-66;-66;-67;-66;-65;-65;-65;-65;-65;-65
-1.2,0&e4:5f:01:63:71:e5,-81;-77;-74;-75;-74;-75;-76;-76;-78;-78;-79;-80;-80;-82;-82;-81;-81;-82;-83;-84;-83;-81;-81;-80;-80;-80;-79;-80;-81;-81;-80;-82;-80;-80;-79
-1.2,1.2&e4:5f:01:63:71:e5,-83;-72;-71;-69;-70;-72;-72;-70;-70;-71;-72;-71;-70;-70;-68;-69;-69;-68;-68;-68;-70;-71;-72;-73;-72;-70;-70;-73;-73;-72;-72;-72
-1.2,2.4&e4:5f:01:63:71:e5,-71;-71;-74;-79;-85;-77;-77;-82;-82;-78;-82;-79;-76;-79;-85;-81;-75;-75;-78;-78;-78;-78;-79;-78;-77;-78;-78;-78
-1.2,3.6&e4:5f:01:63:71:e5,-67;-67;-79;-88;-87;-81;-82;-87;-79;-76;-75;-73;-75;-77;-77;-74;-72;-66;-65;-65;-69;-70;-70;-73;-74;-77;-81
-1.2,4.8&e4:5f:01:63:71:e5,-66;-66;-64;-65;-75;-63;-62;-65;-66;-65;-64;-64;-64;-64;-64;-64;-65;-65;-65;-68;-68;-68;-68;-67;-67;-65;-65;-65;-66;-65;-65;-65;-66;-71;-70
-1.2,4.8&e4:5f:01:63:71:e5,-70;-72;-73;-65;-61;-60;-60;-58;-58;-59;-59;-60;-64;-65;-65;-65;-64;-65;-65;-68;-69;-69;-70;-70;-71;-68;-67;-66;-65;-66;-66;-65;-65;-65
-1.2,6&e4:5f:01:63:71:e5,-66;-68;-67;-66;-66;-68;-67;-67;-71;-78;-77;-78;-73;-72;-73;-72;-73;-78;-77;-76;-75;-74
