e4:5f:01:63:71:64>7.5,5;e4:5f:01:63:71:e5>0,10;e4:5f:01:63:71:55>15,0;e4:5f:01:63:71:b5>15,10;e4:5f:01:63:71:a3>0,0
6,2&e4:5f:01:63:71:e5,-84;-86;-87;-87;-85;-85;-86;-85;-85;-85;-86;-86;-83;-84;-87;-87;-88;-89;-88;-89;-89;-89;-89;-89;-89;-89;-90;-90;-90;-90;-90;-90;-90;-90;-90;-89;-88
6,4&e4:5f:01:63:71:e5,-80;-81;-82;-81;-81;-81;-80;-80;-80;-80;-80;-81;-80;-80;-80;-80;-81;-81;-80;-80;-81
6,6&e4:5f:01:63:71:e5,-84;-80;-81;-81;-78;-79;-81;-82;-83;-83;-83;-79;-79;-79;-82;-85;-85;-84;-83;-81;-82;-82
6,8&e4:5f:01:63:71:e5,-77;-77;-77;-76;-78;-77;-81;-78;-79;-82;-84;-85;-78;-78;-77;-77;-76;-76
6,10&e4:5f:01:63:71:e5,-76;-78;-76;-76;-80;-78;-74;-74;-74;-75;-75;-76;-76;-77;-77
8,0&e4:5f:01:63:71:e5,-87;-88;-86;-85;-86;-87;-87;-88;-89;-89;-89;-90;-90;-90;-89;-87
8,2&e4:5f:01:63:71:e5,-85;-86;-86;-85;-85;-84;-85;-87;-85;-86;-85;-84;-84;-84;-84;-85;-85
8,4&e4:5f:01:63:71:e5,-86;-84;-83;-86;-86;-82;-83;-82;-82;-81;-82;-82;-82;-82;-82;-82;-82;-81;-81;-81;-81;-81
8,6&e4:5f:01:63:71:e5,-83;-83;-81;-82;-79;-84;-83;-83;-83;-83;-83;-83;-83;-82;-82;-82;-83;-83;-83
8,8&e4:5f:01:63:71:e5,-78;-79;-80;-79;-79;-83;-86;-85;-85;-87;-89;-86;-87;-87;-87;-87;-88;-90;-88;-88;-88;-88
8,10&e4:5f:01:63:71:e5,-78;-79;-78;-79;-80;-80;-78;-78;-78;-79;-79;-80;-82;-84;-85;-85;-84;-83;-82;-81;-83
10,10&e4:5f:01:63:71:e5,-81;-81;-80;-78;-80;-79;-80;-81;-81;-81;-79;-79;-80;-80;-78;-78;-79;-80;-80;-80;-79;-79;-79;-79;-79;-79;-79;-79;-78;-77;-78;-78;-78;-78;-78;-79
10,8&e4:5f:01:63:71:e5,-87;-88;-88;-86;-86;-85;-85;-86;-86;-86;-87;-86;-85;-85;-85;-85;-86;-86;-86;-86;-85;-86;-86;-87;-86
10,0&e4:5f:01:63:71:e5,-93;-92;-92;-92;-91;-91;-91;-91;-91;-91;-92;-92;-91;-91;-92;-91;-90;-91;-91;-90;-90;-91
10,2&e4:5f:01:63:71:e5,-89;-89;-89;-87;-85;-84;-84
10,4&e4:5f:01:63:71:e5,-85;-87;-93
10,6&e4:5f:01:63:71:e5,-92;-93;-87;-87;-85;-84;-83;-83;-83;-83;-83;-84;-83;-84;-83;-83;-82;-84;-83;-83;-82
12,0&e4:5f:01:63:71:e5,-86;-85;-84;-85;-88;-89;-89;-89;-90;-88;-90;-91
12,2&e4:5f:01:63:71:e5,-93;-92;-90;-88;-87;-86;-85;-86;-88;-87
